Postcode District,Postcode,Latitude,Longitude,pollen_count
G46,G46 6AA,55.807432999999996,-4.294797,Low
G5,G5 0AA,55.84291500000001,-4.241236,Low
G51,G51 1AA,55.853372,-4.299949,Low
G52,G52 1AA,55.847015,-4.331556,Low
G53,G53 5AA,55.825513,-4.348262999999998,Low
G58,G58 1AA,55.821996999999996,-4.33231,Low
G60,G60 5AA,55.932067,-4.485819,Low
G61,G61 1AA,55.909287,-4.325549,Low
G62,G62 6AH,55.939139000000004,-4.311021,Low
G63,G63 0AA,56.069196999999996,-4.4352089999999995,Low
G64,G64 1AA,55.901453000000004,-4.204251,Low
G65,G65 0AA,55.97768000000001,-4.054138,Low
G66,G66 1AA,55.941253,-4.16041,Low
G67,G67 1AA,55.950448,-3.987427,Low
G68,G68 0AA,55.970988,-4.0191050000000015,Low
G69,G69 0AA,55.907966,-4.0826400000000005,Low
G70,G70 5AB,55.95191,-3.983658,Low
G71,G71 5AA,55.824373,-4.052418,Low
G72,G72 0AA,55.79269,-4.087281,Low
G73,G73 1AA,55.83355600000001,-4.202659,Low
G74,G74 1AA,55.762494999999994,-4.176253,Low
G75,G75 0AA,55.757248,-4.186783,Low
G76,G76 0AA,55.739557,-4.272138,Low
G77,G77 5AA,55.769723,-4.3361849999999995,Low
G78,G78 1AA,55.80392,-4.396226,Low
G79,G79 1AA,55.77100400000001,-4.223076,Low
G80,G80 1AA,55.868634,-4.241903,Low
G81,G81 1AA,55.89739599999999,-4.388917,Low
G82,G82 1AA,55.944407,-4.570359,Low
G83,G83 0AA,55.983761,-4.580442,Low
G84,G84 0AA,56.080541000000004,-4.827904,Low
G9,G9 2AA,55.868634,-4.241903,Low
G90,G90 8AA,55.868634,-4.241903,Low
GL1,GL1 1AA,51.86322,-2.214587,Low
GL10,GL10 2AA,51.744168,-2.283616,Low
GL11,GL11 4AA,51.681546999999995,-2.355253,Low
GL12,GL12 7AA,51.636913,-2.353269,Low
GL13,GL13 9AA,51.692217,-2.45966,Low
GL14,GL14 1AA,51.802458,-2.450237,Low
GL15,GL15 4AA,51.760228999999995,-2.472594,Low
GL16,GL16 7AA,51.810171000000004,-2.61686,Low
GL17,GL17 0AA,51.863268,-2.44932,Low
GL18,GL18 1AA,51.931039,-2.402904,Low
GL19,GL19 3AA,51.878195,-2.385376,Low
GL2,GL2 0AA,51.877765999999994,-2.215426,Low
GL20,GL20 5AA,51.994578000000004,-2.156419,Low
GL3,GL3 1AA,51.887111,-2.18724,Low
GL4,GL4 0AA,51.839688,-2.243837,Low
GL5,GL5 1AA,51.744823,-2.216719,Low
GL50,GL50 1AA,51.901819,-2.075386,Low
GL51,GL51 0AA,51.914248,-2.106374,Low
GL52,GL52 2AA,51.904825,-2.070377,Low
GL53,GL53 0AA,51.877264000000004,-2.07658,Low
GL54,GL54 1AA,51.92903,-1.722747,Low
GL55,GL55 6AA,52.053126,-1.7811740000000005,Low
GL56,GL56 0AA,51.992234,-1.7004830000000002,Low
GL6,GL6 0AA,51.696428999999995,-2.218455,Low
GL7,GL7 1AA,51.701769,-1.960073,Low
GL8,GL8 0AB,51.636707,-2.158766,Low
GL9,GL9 1AA,51.545789,-2.292661,Low
GU1,GU1 1AA,51.245283,-0.582332,Low
GU10,GU10 1AA,51.233412,-0.732006,Low
GU11,GU11 1AA,51.248633,-0.7611180000000001,Low
GU12,GU12 4AA,51.238832,-0.744306,Low
GU13,GU13 0AA,51.26430300000001,-0.828048,Low
GU14,GU14 0AA,51.289153000000006,-0.765464,Low
GU15,GU15 1AA,51.332811,-0.716979,Low
GU16,GU16 5AA,51.31600200000001,-0.74243,Low
GU17,GU17 0AA,51.330853999999995,-0.780446,Low
GU18,GU18 5AA,51.352072,-0.670143,Low
GU19,GU19 5AA,51.360778,-0.693476,Low
GU2,GU2 4AA,51.226824,-0.57768,Low
GU20,GU20 6AA,51.368456,-0.663851,Low
GU21,GU21 1AA,51.317752,-0.555834,Low
GU22,GU22 0AA,51.30919,-0.5696180000000001,Low
GU23,GU23 6AA,51.300154,-0.492338,Low
GU24,GU24 0AA,51.304429,-0.638726,Low
GU25,GU25 4AA,51.401803,-0.563137,Low
GU26,GU26 6AA,51.113517,-0.7329760000000001,Low
GU27,GU27 1AA,51.099641,-0.706576,Low
GU28,GU28 0AA,50.986684999999994,-0.608831,Low
GU29,GU29 0AA,50.999633,-0.7316560000000001,Low
GU3,GU3 1AA,51.23162,-0.634525,Low
GU30,GU30 7AA,51.076329,-0.803439,Low
GU31,GU31 4AA,51.002839,-0.935054,Low
GU32,GU32 1AA,51.034751,-0.940826,Low
GU33,GU33 6AA,51.075706,-0.887818,Low
GU34,GU34 1AA,51.147282000000004,-0.977125,Low
GU35,GU35 0AA,51.110679,-0.846194,Low
GU4,GU4 7AA,51.245445000000004,-0.524158,Low
GU46,GU46 6AB,51.330847,-0.834534,Low
GU47,GU47 0AB,51.345386,-0.775265,Low
GU5,GU5 0AA,51.2021,-0.559411,Low
GU51,GU51 1AA,51.296112,-0.855693,Low
GU52,GU52 0AB,51.255223,-0.845475,Low
GU6,GU6 7AA,51.140928,-0.484393,Low
GU7,GU7 1AA,51.185946,-0.605946,Low
GU8,GU8 4AA,51.171498,-0.591934,Low
GU9,GU9 0AA,51.235201,-0.811685,Low
GU95,GU95 1AA,51.326293,-0.763075,Low
HA0,HA0 1AA,51.54007,-0.30348,Low
HA1,HA1 1AA,51.579677000000004,-0.335836,Low
HA2,HA2 0AA,51.572340999999994,-0.350592,Low
HA3,HA3 0AA,51.579319,-0.319431,Low
HA4,HA4 0AA,51.573461,-0.41358500000000004,Low
HA5,HA5 1AA,51.594056,-0.383279,Low
HA6,HA6 1AA,51.611575,-0.423349,Low
HA7,HA7 1AA,51.605553,-0.30232600000000004,Low
HA8,HA8 0AA,51.607745,-0.271974,Low
HA9,HA9 0AA,51.558132,-0.282843,Low
HD1,HD1 1AA,53.648438,-1.7815450000000002,Low
HD2,HD2 1AA,53.662376,-1.7786419999999998,Low
HD3,HD3 3AA,53.654489,-1.801379,Low
HD4,HD4 5AA,53.640064,-1.8020509999999998,Low
HD5,HD5 0AA,53.649511,-1.736788,Low
HD6,HD6 1AA,53.698358,-1.775121,Low
HD7,HD7 1AA,53.570907,-1.7857029999999998,Low
HD8,HD8 0AA,53.635626,-1.7231299999999998,Low
HD9,HD9 1AA,53.570907,-1.7857180000000001,Low
HG1,HG1 1AA,53.99365699999999,-1.5414459999999999,Low
HG2,HG2 0AA,53.983731999999996,-1.554944,Low
HG3,HG3 1AA,53.963797,-1.448797,Low
HG4,HG4 1AA,54.137459,-1.522809,Low
HG5,HG5 0AA,54.006926,-1.463912,Low
HP1,HP1 1AA,51.7484,-0.4698850000000001,Low
HP10,HP10 0AA,51.589328,-0.681431,Low
HP11,HP11 1AA,51.627751,-0.7480180000000001,Low
HP12,HP12 3AA,51.635855,-0.766984,Low
HP13,HP13 5AA,51.642309000000004,-0.736344,Low
HP14,HP14 3AA,51.644412,-0.797016,Low
HP15,HP15 6AA,51.662323,-0.7328520000000001,Low
HP16,HP16 0AA,51.70314000000001,-0.706735,Low
HP17,HP17 0AA,51.721740999999994,-0.834575,Low
HP18,HP18 0AA,51.791234,-0.912524,Low
HP19,HP19 0BA,51.818553,-0.809475,Low
HP2,HP2 1JF,51.752649,-0.471596,Low
HP20,HP20 1AA,51.818553,-0.809475,Low
HP21,HP21 7AA,51.812594,-0.783375,Low
HP22,HP22 0AJ,51.800226,-0.739553,Low
HP23,HP23 4AA,51.791882,-0.66602,Low
HP27,HP27 0AA,51.722345000000004,-0.8315969999999999,Low
HP3,HP3 0AA,51.72883,-0.470937,Low
HP4,HP4 1AA,51.76182,-0.569445,Low
HP5,HP5 1AA,51.70763400000001,-0.612055,Low
HP6,HP6 5AA,51.67368,-0.599803,Low
HP7,HP7 0AA,51.673716999999996,-0.608985,Low
HP8,HP8 4AA,51.647959,-0.5512640000000001,Low
HP9,HP9 1AA,51.60772100000001,-0.641575,Low
HR1,HR1 1AA,52.060745000000004,-2.710027,Low
HR2,HR2 0AA,51.969753000000004,-2.895378,Low
HR3,HR3 5AA,52.07464,-3.125094,Low
HR4,HR4 0AA,52.055618,-2.72084,Low
HR5,HR5 3AA,52.2058,-3.027504,Low
HR6,HR6 0AA,52.236252,-2.741966,Low
HR7,HR7 4AA,52.189011,-2.506985,Low
HR8,HR8 1AA,52.038416999999995,-2.422996,Low
HR9,HR9 5AA,51.913059000000004,-2.582434,Low
HS1,HS1 2AA,58.208197999999996,-6.3800419999999995,Low
HS2,HS2 0AA,58.218709,-6.350347,Low
HS3,HS3 3AA,57.99244300000001,-6.754017999999999,Low
HS4,HS4 3XU,57.872108999999995,-6.6988660000000015,Low
HS5,HS5 3TL,57.76991700000001,-7.009311,Low
HS6,HS6 5AA,57.601241,-7.163857000000001,Low
HS7,HS7 5AB,57.473201,-7.3901,Low
HS8,HS8 5JH,57.087121999999994,-7.300377,Low
HS9,HS9 5UA,56.963055000000004,-7.44137,Low
HU1,HU1 1AA,53.74404200000001,-0.332795,Low
HU10,HU10 6AA,53.754462,-0.441105,Low
HU11,HU11 4AA,53.778752000000004,-0.247263,Low
HU12,HU12 0AA,53.700495999999994,-0.079348,Low
HU13,HU13 0AA,53.722926,-0.434724,Low
HU14,HU14 3AA,53.71794300000001,-0.5034529999999999,Low
HU15,HU15 1AA,53.730864000000004,-0.575257,Low
HU16,HU16 4AA,53.77964100000001,-0.414463,Low
HU17,HU17 0AA,53.841733,-0.427803,Low
HU18,HU18 1AA,53.911603,-0.168989,Low
HU19,HU19 2AA,53.731668000000006,0.029408999999999998,Low
HU2,HU2 0AA,53.751252,-0.339334,Low
HU20,HU20 3LA,53.789894,-0.508787,Low
HU3,HU3 1AA,53.749720999999994,-0.351482,Low
HU4,HU4 6AA,53.744829,-0.395696,Low
HU5,HU5 1AA,53.757173,-0.348679,Low
HU6,HU6 0AA,53.797571,-0.37062,Low
HU7,HU7 0AA,53.777168999999994,-0.34327399999999997,Low
HU8,HU8 0AA,53.775103,-0.28125,Low
HU9,HU9 1AA,53.744071999999996,-0.326561,Low
HX1,HX1 1AA,53.724334,-1.8574580000000005,Low
HX2,HX2 0AA,53.722584999999995,-1.8958810000000001,Low
HX3,HX3 0AA,53.713074,-1.859284,Low
HX4,HX4 0AA,53.680951,-1.8946509999999999,Low
HX5,HX5 0AA,53.684904,-1.8366360000000002,Low
HX6,HX6 1AA,53.707480000000004,-1.9166130000000001,Low
HX7,HX7 0LY,53.733092000000006,-1.990868,Low
IG1,IG1 1AA,51.558254999999996,0.072064,Low
IG10,IG10 1AA,51.64607,0.054081,Low
IG11,IG11 0AA,51.524784999999994,0.07864600000000001,Low
IG2,IG2 6AA,51.572846999999996,0.082411,Low
IG3,IG3 8AA,51.561221,0.092946,Low
IG4,IG4 5AA,51.576197,0.057668,Low
IG5,IG5 0AA,51.582095,0.061341,Low
IG6,IG6 1AA,51.578987,0.08251900000000001,Low
IG7,IG7 4AA,51.60901,0.110929,Low
IG8,IG8 0AA,51.607503,0.023495,Low
IG9,IG9 5AA,51.623453999999995,0.044766,Low
IP1,IP1 1AA,52.052638,1.146583,Low
IP10,IP10 0AA,52.034804,1.234475,Low
IP11,IP11 0AB,51.983243,1.316959,Low
IP12,IP12 1AA,52.092940999999996,1.317299,Low
IP13,IP13 0AA,52.159024,1.3735899999999999,Low
IP14,IP14 1AA,52.186346,0.997613,Low
IP15,IP15 5AA,52.152097999999995,1.600926,Low
IP16,IP16 4AA,52.20603,1.578219,Low
IP17,IP17 1AA,52.215972,1.492622,Low
IP18,IP18 6AA,52.327357,1.676581,Low
IP19,IP19 0AA,52.348763,1.425218,Low
IP2,IP2 0AA,52.051398999999996,1.14279,Low
IP20,IP20 0AA,52.432722,1.360142,Low
IP21,IP21 4AA,52.365232,1.125363,Low
IP22,IP22 1AA,52.370921,1.098567,Low
IP23,IP23 7AA,52.320451,1.145674,Low
IP24,IP24 1AA,52.415009999999995,0.746803,Low
IP25,IP25 6AA,52.571569999999994,0.824017,Low
IP26,IP26 4AA,52.48799,0.52345,Low
IP27,IP27 0AA,52.447275,0.6241399999999999,Low
IP28,IP28 6AA,52.335881,0.525726,Low
IP29,IP29 4AA,52.158811,0.666979,Low
IP3,IP3 0AA,52.037847,1.176898,Low
IP30,IP30 0AA,52.195783,0.799949,Low
IP31,IP31 1AA,52.328465,0.8507,Low
IP32,IP32 6AA,52.259716999999995,0.701067,Low
IP33,IP33 1AA,52.245952,0.711526,Low
IP4,IP4 1AA,52.055704,1.167063,Low
IP5,IP5 1AA,52.065696,1.236431,Low
IP6,IP6 0AA,52.106038,1.1118270000000001,Low
IP7,IP7 5AA,52.043529,0.953461,Low
IP8,IP8 3AA,52.062858,1.096566,Low
IP9,IP9 1AA,52.014163,1.165861,Low
IP98,IP98 1ER,52.376665,1.109215,Low
IV1,IV1 1AA,57.481331999999995,-4.22395,Low
IV10,IV10 8AA,57.580374,-4.119759999999999,Low
IV11,IV11 8UY,57.68110600000001,-4.035231,Low
IV12,IV12 4AA,57.582896,-3.8688910000000014,Low
IV13,IV13 7AB,57.32956899999999,-4.004119,Low
IV14,IV14 9AA,57.600478,-4.5304410000000015,Low
IV15,IV15 0AA,57.594896,-4.4242339999999984,Low
IV16,IV16 9AB,57.66984300000001,-4.324863,Low
IV17,IV17 0AB,57.694766,-4.2519540000000005,Low
IV18,IV18 0AA,57.68873000000001,-4.169605000000002,Low
IV19,IV19 1AA,57.811176,-4.052521,Low
IV2,IV2 2AA,57.237202,-4.45645,Low
IV20,IV20 1QA,57.777058,-3.9672370000000003,Low
IV21,IV21 2AA,57.69733100000001,-5.726446,Low
IV22,IV22 2AG,57.529858,-5.531639,Low
IV23,IV23 2AA,57.865187,-5.541649,Low
IV24,IV24 3AA,57.901309999999995,-4.352321,Low
IV25,IV25 3AP,57.879854,-4.027374,Low
IV26,IV26 2AZ,57.902126,-5.165277,Low
IV27,IV27 4AA,58.08344399999999,-4.417349,Low
IV28,IV28 3TU,57.991262,-4.162466,Low
IV3,IV3 5AA,57.474803,-4.244036,Low
IV30,IV30 1AA,57.64723100000001,-3.3214550000000003,Low
IV31,IV31 6AA,57.72165,-3.281975,Low
IV32,IV32 7AB,57.660625,-3.112532,Low
IV33,IV33 7AA,57.526311,-3.21259,Low
IV34,IV34 7QP,57.459272999999996,-3.296045,Low
IV35,IV35 7RP,57.460474,-3.352763,Low
IV36,IV36 0AA,57.609947,-3.614072,Low
IV4,IV4 7AA,57.502635999999995,-4.472964,Low
IV40,IV40 8AA,57.28179,-5.7130199999999975,Low
IV41,IV41 8PF,57.272764,-5.734234,Low
IV42,IV42 8NH,57.22209300000001,-5.667152,Low
IV43,IV43 8QH,57.140986,-5.828615,Low
IV44,IV44 8AB,57.086678000000006,-5.878981,Low
IV45,IV45 8RB,57.064675,-5.899719,Low
IV46,IV46 8SA,57.116718999999996,-5.988748,Low
IV47,IV47 8SD,57.325821999999995,-6.406759,Low
IV48,IV48 8TD,57.31301,-6.110437999999999,Low
IV49,IV49 9AA,57.246461,-5.91118,Low
IV5,IV5 7NA,57.474506999999996,-4.406708999999998,Low
IV51,IV51 0AA,57.41826700000001,-6.2104620000000015,Low
IV52,IV52 8TD,57.332149,-5.6660900000000005,Low
IV53,IV53 8UG,57.341011,-5.565076,Low
IV54,IV54 8AA,57.395862,-5.502411,Low
IV55,IV55 8GA,57.515566,-6.572516,Low
IV56,IV56 8FA,57.359826,-6.4070800000000006,Low
IV6,IV6 7AA,57.482510999999995,-4.461275,Low
IV63,IV63 6TG,57.332412,-4.477044,Low
IV7,IV7 8AA,57.561512,-4.4397199999999994,Low
IV8,IV8 8AB,57.561122,-4.240685,Low
IV9,IV9 8AA,57.567237,-4.173072,Low
IV99,IV99 1AA,57.481331999999995,-4.22395,Low
KA1,KA1 1AA,55.608726000000004,-4.500104,Low
KA10,KA10 6AA,55.544318000000004,-4.6632489999999995,Low
KA11,KA11 1AA,55.62325500000001,-4.641756,Low
KA12,KA12 0AA,55.61711500000001,-4.666691999999999,Low
KA13,KA13 6AA,55.65394300000001,-4.699514,Low
KA14,KA14 3AA,55.739726,-4.678032,Low
KA15,KA15 1AA,55.75005600000001,-4.6338940000000015,Low
KA16,KA16 9AA,55.606279,-4.328646,Low
KA17,KA17 0AA,55.609888,-4.281448,Low
KA18,KA18 1AA,55.454634,-4.266841,Low
KA19,KA19 7AA,55.354613,-4.68061,Low
KA2,KA2 0AA,55.601913,-4.526375,Low
KA20,KA20 3AA,55.640715,-4.756327,Low
KA21,KA21 5AA,55.63578199999999,-4.7904,Low
KA22,KA22 7AA,55.646648,-4.797478,Low
KA23,KA23 9AA,55.694228,-4.855695,Low
KA24,KA24 4AA,55.706826,-4.721024,Low
KA25,KA25 6AA,55.753451,-4.687118,Low
KA26,KA26 0AA,55.23496,-4.855561,Low
KA27,KA27 8AA,55.57708,-5.151065,Low
KA28,KA28 0AA,55.75329,-4.928839,Low
KA29,KA29 0AA,55.75761,-4.854941,Low
KA3,KA3 1AA,55.612671999999996,-4.496461,Low
KA30,KA30 0AE,55.794251,-4.867627,Low
KA4,KA4 8AA,55.601117,-4.381616999999999,Low
KA5,KA5 5AB,55.515562,-4.37871,Low
KA6,KA6 5AA,55.475818000000004,-4.58177,Low
KA7,KA7 1AA,55.462701,-4.633662,Low
KA8,KA8 0AA,55.46801800000001,-4.6074660000000005,Low
KA9,KA9 1AA,55.501206,-4.610737,Low
KT1,KT1 1AA,51.408688,-0.304465,Low
KT10,KT10 0AA,51.376472,-0.33739600000000003,Low
KT11,KT11 1AA,51.32952,-0.413793,Low
KT12,KT12 1AA,51.386666,-0.420383,Low
KT13,KT13 0AA,51.366777,-0.44000100000000003,Low
KT14,KT14 6AA,51.334608,-0.511716,Low
KT15,KT15 1AA,51.367194,-0.5064850000000001,Low
KT16,KT16 0AA,51.387935,-0.527483,Low
KT17,KT17 1AA,51.335322,-0.26244,Low
KT18,KT18 5AA,51.332572,-0.267411,Low
KT19,KT19 0AA,51.360481,-0.25317199999999995,Low
KT2,KT2 2TW,51.295194,-0.42229099999999997,Low
KT20,KT20 5AA,51.291374,-0.23658099999999999,Low
KT21,KT21 1AA,51.310297999999996,-0.298108,Low
KT22,KT22 0AA,51.30148,-0.340968,Low
KT23,KT23 3AA,51.279714,-0.387707,Low
KT24,KT24 5AA,51.268213,-0.43077,Low
KT3,KT3 3AA,51.402625,-0.258942,Low
KT4,KT4 7AA,51.378161999999996,-0.244294,Low
KT5,KT5 8AA,51.395779,-0.29735300000000003,Low
KT6,KT6 4AA,51.392402000000004,-0.310659,Low
KT7,KT7 0AA,51.383507,-0.321836,Low
KT8,KT8 0AA,51.397488,-0.348896,Low
KT9,KT9 1AA,51.367473,-0.305663,Low
KW1,KW1 4AA,58.442283999999994,-3.090782,Low
KW10,KW10 6AB,57.972706,-3.978529,Low
KW11,KW11 6UA,58.387806999999995,-4.211411,Low
KW12,KW12 6UJ,58.500126,-3.4816089999999997,Low
KW13,KW13 6YT,58.450681,-3.892296,Low
KW14,KW14 7AA,58.59353,-3.5230230000000002,Low
KW15,KW15 1AA,58.983311,-2.960721,Low
KW16,KW16 3AA,58.963333,-3.297682,Low
KW17,KW17 2AA,59.16196899999999,-2.767373,Low
KW2,KW2 6AA,58.349729,-3.165667,Low
KW3,KW3 6AD,58.310207,-3.285678,Low
KW5,KW5 6DG,58.287375,-3.346627,Low
KW6,KW6 6EA,58.24599499999999,-3.438708,Low
KW7,KW7 6HA,58.20150699999999,-3.48239,Low
KW8,KW8 6HH,58.116928,-3.664306,Low
KW9,KW9 6AD,58.013399,-3.854676,Low
KY1,KY1 1AA,56.11169399999999,-3.1606490000000003,Low
KY10,KY10 2AA,56.205164,-2.7639259999999997,Low
KY11,KY11 1AA,56.03109300000001,-3.3990910000000003,Low
KY12,KY12 0AA,56.074926,-3.449983,Low
KY13,KY13 0DD,56.182309,-3.571229,Low
KY14,KY14 6AA,56.34944599999999,-3.24058,Low
KY15,KY15 4AA,56.31990500000001,-3.020911,Low
KY16,KY16 0AA,56.375057,-2.893602,Low
KY2,KY2 5AA,56.120039,-3.161866,Low
KY3,KY3 0AA,56.066184,-3.242788,Low
KY4,KY4 0AA,56.133378,-3.3797620000000004,Low
KY5,KY5 0AA,56.139552,-3.2847120000000003,Low
KY6,KY6 1AA,56.194773,-3.1934869999999997,Low
KY7,KY7 4AA,56.189438,-3.1592569999999998,Low
KY8,KY8 1AA,56.171293999999996,-3.031957,Low
KY9,KY9 1AA,56.188605,-2.836071,Low
KY99,KY99 0PP,56.05055,-3.433304,Low
L1,L1 0AA,53.396727,-2.981033,Low
L10,L10 0AD,53.469537,-2.915266,Low
L11,L11 0AA,53.460412,-2.898893,Low
L12,L12 0AA,53.440611,-2.885528,Low
L13,L13 0AA,53.4357,-2.929636,Low
L14,L14 0AA,53.418974,-2.875855,Low
L15,L15 0AB,53.39824,-2.930053,Low
L16,L16 0GA,53.387598,-2.8863220000000003,Low
L17,L17 0AA,53.370412,-2.9298669999999998,Low
L18,L18 0HA,53.39015600000001,-2.907141,Low
L19,L19 0JA,53.360459,-2.92092,Low
L2,L2 0GA,53.406112,-2.992861,Low
L20,L20 0AA,53.450582999999995,-2.991414,Low
L21,L21 0DA,53.482085999999995,-2.9895869999999998,Low
L22,L22 0JJ,53.475513,-3.0271470000000003,Low
L23,L23 0AB,53.485705,-3.013588,Low
L24,L24 0AE,53.34403399999999,-2.840551,Low
L25,L25 0LA,53.363563,-2.856534,Low
L26,L26 0AB,53.361385999999996,-2.828781,Low
L27,L27 0WZ,53.37466,-2.865821,Low
L28,L28 0QA,53.435995999999996,-2.8750299999999998,Low
L29,L29 1YA,53.49625500000001,-2.982787,Low
L3,L3 0AA,53.40939300000001,-2.999271,Low
L30,L30 0AD,53.49285500000001,-2.980596,Low
L31,L31 0AA,53.515874,-2.943003,Low
L32,L32 0QY,53.480516,-2.90298,Low
L33,L33 0WZ,53.481327,-2.885939,Low
L34,L34 0BA,53.454416,-2.852398,Low
L35,L35 0LA,53.416757999999994,-2.763941,Low
L36,L36 0AA,53.401602000000004,-2.8218919999999996,Low
L37,L37 0AA,53.561474,-3.040307,Low
L38,L38 0AA,53.52650500000001,-3.058096,Low
L39,L39 0EA,53.542062,-2.840019,Low
L4,L4 0RA,53.432579000000004,-2.967243,Low
L40,L40 0AA,53.609251,-2.8448729999999998,Low
L41,L41 0AA,53.399517,-3.048237,Low
L42,L42 0HA,53.38618100000001,-3.03137,Low
L43,L43 0ET,53.370652,-3.059552,Low
L44,L44 0AA,53.416724,-3.033613,Low
L45,L45 0JA,53.429014,-3.067023,Low
L46,L46 0PA,53.40074300000001,-3.111438,Low
L47,L47 0LA,53.398385,-3.170033,Low
L48,L48 0QA,53.373075,-3.18437,Low
L49,L49 0TA,53.387512,-3.084028,Low
L5,L5 0BA,53.43028,-2.969132,Low
L6,L6 0AA,53.426849,-2.949775,Low
L60,L60 0AA,53.329666,-3.098928,Low
L61,L61 0HA,53.327991000000004,-3.105041,Low
L62,L62 0AA,53.321988,-2.968268,Low
L63,L63 0EA,53.32179100000001,-2.992284,Low
L64,L64 0RY,53.279869,-3.0588040000000003,Low
L65,L65 0AA,53.278467000000006,-2.901294,Low
L66,L66 0NA,53.272544999999994,-2.968649,Low
L67,L67 1AA,53.450469999999996,-2.943225,Low
L68,L68 0AQ,53.473055,-2.960691,Low
L69,L69 1AA,53.406399,-2.9755540000000003,Low
L7,L7 0AB,53.413693,-2.930871,Low
L70,L70 0AQ,53.485193,-3.015686,Low
L71,L71 2AA,53.472106000000004,-2.973535,Low
L72,L72 0AB,53.486414,-3.015896,Low
L73,L73 6BT,53.380314,-2.9764310000000003,Low
L74,L74 4AA,53.392998999999996,-2.988285,Low
L75,L75 1AA,53.404424,-2.991574,Low
L8,L8 0HA,53.39166899999999,-2.952841,Low
L80,L80 4WF,53.46923,-2.969086,Low
L9,L9 0EA,53.465557,-2.9540889999999997,Low
LA1,LA1 1AA,54.048161,-2.803823,Low
LA10,LA10 5AA,54.323696,-2.528754,Low
LA11,LA11 6AA,54.19319100000001,-2.910493,Low
LA12,LA12 0AA,54.194729,-3.090948,Low
LA13,LA13 0AA,54.123138,-3.201561,Low
LA14,LA14 1AA,54.11768000000001,-3.224108,Low
LA15,LA15 8AA,54.156146,-3.183008,Low
LA16,LA16 7AA,54.18825699999999,-3.205135,Low
LA17,LA17 7AB,54.257146,-3.140751,Low
LA18,LA18 4AA,54.20926800000001,-3.268414,Low
LA19,LA19 5AB,54.28295,-3.3759300000000003,Low
LA2,LA2 0AA,54.024921,-2.807179,Low
LA20,LA20 6AA,54.281153,-3.208982,Low
LA21,LA21 8AA,54.366684,-3.051145,Low
LA22,LA22 0AA,54.431425,-2.961369,Low
LA23,LA23 1AA,54.394851,-2.92033,Low
LA3,LA3 1AA,54.06169300000001,-2.873772,Low
LA4,LA4 4AA,54.071817,-2.86694,Low
LA5,LA5 0AA,54.20131,-2.835541,Low
LA6,LA6 1AA,54.135909999999996,-2.746155,Low
LA7,LA7 7AA,54.22684200000001,-2.774009,Low
LA8,LA8 0AA,54.286874,-2.730095,Low
LA9,LA9 4AA,54.329723,-2.746849,Low
LD1,LD1 5AA,52.241583,-3.378543,Low
LD2,LD2 3AA,52.148897,-3.403418,Low
LD3,LD3 0AA,51.997504,-3.2339330000000004,Low
LD4,LD4 4AA,52.116648,-3.555132,Low
LD5,LD5 4AB,52.135189000000004,-3.627067,Low
LD6,LD6 5AA,52.300216,-3.5112389999999998,Low
LD7,LD7 1AA,52.344398,-3.048505,Low
LD8,LD8 2AA,52.273674,-3.006268,Low
LE1,LE1 1AA,52.632282999999994,-1.124859,Low
LE10,LE10 0AA,52.538396,-1.37388,Low
LE11,LE11 0AA,52.772121,-1.209336,Low
LE12,LE12 5AA,52.78413199999999,-1.128519,Low
LE13,LE13 0AA,52.752602,-0.881698,Low
LE14,LE14 2AA,52.759384999999995,-0.741219,Low
LE15,LE15 0AA,52.670462,-0.727611,Low
LE16,LE16 0AA,52.483686,-0.905523,Low
LE17,LE17 4AA,52.454432,-1.199893,Low
LE18,LE18 1AA,52.58600000000001,-1.1099729999999999,Low
LE19,LE19 0AL,52.583314,-1.2090610000000002,Low
LE2,LE2 0AA,52.635996999999996,-1.1176780000000002,Low
LE21,LE21 3AA,52.632799,-1.125337,Low
LE3,LE3 0AA,52.628085999999996,-1.148419,Low
LE4,LE4 0AA,52.643901,-1.1423780000000001,Low
LE41,LE41 9AB,52.612912,-1.194911,Low
LE5,LE5 0AA,52.64386500000001,-1.0928440000000001,Low
LE55,LE55 7BB,52.632799,-1.125337,Low
LE6,LE6 0AA,52.686064,-1.234324,Low
LE65,LE65 1AA,52.747525,-1.467306,Low
LE67,LE67 0AA,52.72576,-1.3750209999999998,Low
LE7,LE7 1AD,52.692891,-1.094434,Low
LE8,LE8 0AA,52.535455000000006,-1.043958,Low
LE87,LE87 2AB,52.55785699999999,-1.1830120000000002,Low
LE9,LE9 0AA,52.574439,-1.317324,Low
LE94,LE94 0AA,52.483686,-0.905523,Low
LE95,LE95 2AA,52.606176,-1.19056,Low
LL11,LL11 0AA,53.04889300000001,-3.000085,Low
LL12,LL12 0AA,53.104884,-2.974482,Low
LL13,LL13 0AA,53.00455899999999,-2.910315,Low
LL14,LL14 1AA,53.010277,-3.056902,Low
LL15,LL15 1AA,53.114847,-3.3104440000000004,Low
LL16,LL16 3AA,53.183845,-3.419189,Low
LL17,LL17 0AA,53.271126,-3.4206839999999996,Low
LL18,LL18 1AA,53.319072999999996,-3.484354,Low
LL19,LL19 0AA,53.336053,-3.4034980000000004,Low
LL20,LL20 7AA,52.92753100000001,-3.174207,Low
LL21,LL21 0AA,52.980934,-3.374308,Low
